date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:14:43	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.2b5.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:43	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.2b6.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:43	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.2b7.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:43	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6.2b8.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:46	65995/65995	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jun%202013%2011:14:35%20GMT	http://www.geomundus.org/index.php/photos/lisbon/image?format=raw&type=img&id=48	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/imageb15d.jpg	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:46	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.2ba.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:46	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.2bb.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:46	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.2bc.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:46	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.2bd.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:46	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.2be.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:46	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.2bf.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:46	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6.2c0.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:58	90119/90119	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jun%202013%2011:14:43%20GMT	http://www.geomundus.org/index.php/photos/lisbon/image?format=raw&type=img&id=47	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/image6677.jpg	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:58	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.2c2.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:58	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.2c3.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:58	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.2c4.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:58	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.2c5.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:58	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.2c6.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:58	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.2c7.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:14:58	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6.2c8.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:04	108517/108517	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jun%202013%2011:14:46%20GMT	http://www.geomundus.org/index.php/photos/lisbon/image?format=raw&type=img&id=46	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/image4b13.jpg	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.2ca.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.2cb.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.2cc.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.2cd.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.2ce.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.2cf.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6.2d0.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:04	2004959/2004959	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jun%202013%2011:09:45%20GMT	http://www.geomundus.org/index.php/photos/lisbon/image?format=raw&type=orig&id=39	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/image0644.jpg	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.2d2.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.2d3.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.2d4.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.2d5.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.2d6.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.2d7.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6.2d8.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:16	111583/111583	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jun%202013%2011:14:58%20GMT	http://www.geomundus.org/index.php/photos/lisbon/image?format=raw&type=img&id=45	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/image908c.jpg	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:16	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.2da.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:16	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.2db.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:16	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.2dc.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:16	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.2dd.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:16	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.2de.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:16	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.2df.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:16	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6.2e0.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:16	76052/76052	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jun%202013%2011:15:04%20GMT	http://www.geomundus.org/index.php/photos/lisbon/image?format=raw&type=img&id=44	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/image7693.jpg	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:17	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.2e2.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:17	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.2e3.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:17	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.2e4.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:17	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.2e5.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:17	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.2e6.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:17	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.2e7.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:17	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6.2e8.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:25	126473/126473	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jun%202013%2011:15:04%20GMT	http://www.geomundus.org/index.php/photos/lisbon/image?format=raw&type=img&id=43	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/imagecc51.jpg	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:25	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.2ea.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:25	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.2eb.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:25	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.2ec.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:25	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.2ed.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:25	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.2ee.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:25	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.2ef.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:25	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6.2f0.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:31	89325/89325	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jun%202013%2011:15:17%20GMT	http://www.geomundus.org/index.php/photos/lisbon/image?format=raw&type=img&id=42	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/image6d25.jpg	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:31	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.2f2.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:31	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.2f3.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:31	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.2f4.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:31	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.2f5.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:31	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.2f6.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:31	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.2f7.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:31	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6.2f8.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:33	97665/97665	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jun%202013%2011:15:17%20GMT	http://www.geomundus.org/index.php/photos/lisbon/image?format=raw&type=img&id=41	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/image0a38.jpg	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:33	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.2fa.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:33	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.2fb.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:33	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.2fc.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:33	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.2fd.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:33	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.2fe.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:33	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.2ff.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:33	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6.300.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:44	116903/116903	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jun%202013%2011:15:25%20GMT	http://www.geomundus.org/index.php/photos/lisbon/image?format=raw&type=img&id=40	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/imagea370.jpg	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:44	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.302.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:44	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.303.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:44	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.304.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:44	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.305.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:44	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.306.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:44	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.307.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:44	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6.308.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:44	77691/77691	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jun%202013%2011:15:32%20GMT	http://www.geomundus.org/index.php/photos/lisbon/image?format=raw&type=img&id=39	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/image457c.jpg	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:44	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.30a.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:44	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.30b.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
13:15:44	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.30c.delayed	(from http://www.geomundus.org/index.php/photos/lisbon)
